採樣分區,縣市,測站名稱,水體分類等級,採樣日期,測站編號,卡爾森指數,採樣深度,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,透明度,葉綠素a,總磷,正磷酸鹽,濁度,懸浮固體,化學需氧量,氨氮,總硬度,總鹼度,硝酸鹽氮,亞硝酸鹽氮,總有機碳,有機氮,總凱氏氮,備註
,,,,,,,m,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,m,μg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
南化水庫,臺南市,南化水庫一,乙,2018/10/5 上午 10:22:00,2178,--,33.3,33.1,24.8,8.04,261,--,6.5,80.1,--,0.5,0.024,--,13,5.8,<4.0,<0.01,--,--,--,--,1.26,--,--
南化水庫,臺南市,南化水庫一,乙,2018/9/18 上午 10:20:00,2178,47,0.5,30.5,29.7,8.62,282,--,7.6,100.0,1.4,1.0,0.033,--,24,21.6,<4.0,<0.01,--,--,--,--,1.22,--,--
南化水庫,臺南市,南化水庫一,乙,2018/9/18 上午 10:25:00,2178,--,28.0,30.5,24.7,8.12,254,--,6.9,83.3,--,<0.1,0.022,--,18,12.4,<4.0,<0.01,--,--,--,--,1.23,--,--
南化水庫,臺南市,南化水庫一,甲,2018/8/20 上午 11:08:00,2178,43,0.5,30.8,30.0,8.37,360,--,6.3,83.0,1.7,2.2,0.011,--,4.0,3.0,5.3,<0.01,--,--,--,--,2.08,--,--
南化水庫,臺南市,南化水庫一,甲,2018/8/20 上午 11:15:00,2178,--,28.4,30.8,26.7,8.08,372,--,4.2,52.2,--,0.2,0.011,--,6.0,5.8,5.3,<0.01,--,--,--,--,1.46,--,--
南化水庫,臺南市,南化水庫一,甲,2018/7/20 下午 02:40:00,2178,48,0.5,34.2,31.0,8.60,400,--,6.2,85.8,0.9,1.3,0.024,--,9.5,7.9,4.5,0.01,--,--,--,--,1.39,--,--
南化水庫,臺南市,南化水庫一,甲,2018/7/20 下午 02:45:00,2178,--,28.5,34.2,26.6,8.05,388,--,4.5,58.4,--,0.8,0.045,--,21,13.2,8.6,<0.01,--,--,--,--,1.45,--,--
南化水庫,臺南市,南化水庫一,甲,2018/6/4 上午 10:11:00,2178,52,0.5,33.1,30.7,8.41,394,--,7.3,100.2,0.6,1.7,0.029,--,15,11.6,<4.0,<0.01,--,--,--,--,1.61,--,--
南化水庫,臺南市,南化水庫一,甲,2018/6/4 上午 10:16:00,2178,--,12.7,33.1,26.9,7.92,392,--,5.1,65.6,--,1.1,0.049,--,23,19.6,<4.0,0.01,--,--,--,--,1.30,--,--
南化水庫,臺南市,南化水庫一,甲,2018/5/7 上午 10:12:00,2178,45,0.5,29.4,29.2,8.41,385,--,6.7,88.7,1.1,1.0,0.019,--,6.2,6.2,<4.0,<0.01,--,--,--,--,1.37,--,--
南化水庫,臺南市,南化水庫一,甲,2018/5/7 上午 10:17:00,2178,--,10.8,29.4,24.5,7.99,392,--,4.3,52.0,--,0.8,0.017,--,6.1,4.4,<4.0,<0.01,--,--,--,--,1.06,--,--
南化水庫,臺南市,南化水庫一,甲,2018/4/18 下午 02:20:00,2178,49,0.5,30.7,27.3,8.42,395,--,9.1,115.2,0.9,1.6,0.027,--,6.5,11.2,<4.0,<0.01,--,--,--,--,1.43,--,--
南化水庫,臺南市,南化水庫一,甲,2018/4/18 下午 02:25:00,2178,--,14.5,30.7,22.5,7.93,409,--,4.4,50.6,--,0.5,0.065,--,11,10.7,<4.0,0.01,--,--,--,--,1.19,--,--
南化水庫,臺南市,南化水庫一,甲,2018/3/7 上午 11:20:00,2178,45,0.5,26.2,23.8,8.30,362,--,8.4,101.3,1.3,1.5,0.017,--,5.9,5.0,<4.0,<0.01,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫一,甲,2018/3/7 上午 11:25:00,2178,--,21.5,26.2,20.5,8.25,367,--,8.0,88.9,--,0.6,0.022,--,8.7,8.9,<4.0,0.01,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫一,甲,2018/2/7 下午 02:03:00,2178,39,0.5,19.5,19.5,8.46,364,--,7.9,87.0,1.6,0.7,0.010,--,4.0,3.8,<4.0,<0.01,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫一,甲,2018/2/7 下午 02:07:00,2178,--,22.7,19.5,19.4,8.34,366,--,7.7,83.7,--,1.2,0.016,--,6.4,6.5,<4.0,<0.01,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫一,甲,2018/1/8 下午 03:00:00,2178,42,0.5,24.2,22.6,8.32,369,--,7.9,91.4,1.5,1.7,0.010,--,2.1,2.9,<4.0,<0.01,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫一,甲,2018/1/8 下午 03:05:00,2178,--,23.5,24.2,22.4,8.28,366,--,7.7,89.0,--,1.4,0.015,--,4.3,5.8,<4.0,<0.01,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫二,乙,2018/12/17 上午 10:19:00,2179,45,0.5,20.5,23.9,8.36,335,--,7.6,91.2,1.2,1.5,0.016,--,4.2,5.4,4.2,<0.01,--,--,--,--,1.62,--,--
南化水庫,臺南市,南化水庫二,乙,2018/12/17 上午 10:24:00,2179,--,10.9,20.5,24.1,8.30,332,--,7.5,90.7,--,1.6,0.023,--,3.7,4.6,6.0,0.02,--,--,--,--,1.69,--,--
南化水庫,臺南市,南化水庫二,乙,2018/11/5 上午 10:15:00,2179,44,0.5,31.6,26.8,8.34,333,--,7.5,94.3,1.6,2.3,0.013,--,2.8,2.4,<4.0,<0.01,--,--,--,--,1.38,--,--
南化水庫,臺南市,南化水庫二,乙,2018/11/5 上午 10:20:00,2179,--,13.5,31.6,25.7,8.15,316,--,5.9,74.0,--,1.5,0.012,--,3.0,2.7,<4.0,<0.01,--,--,--,--,1.34,--,--
南化水庫,臺南市,南化水庫二,乙,2018/10/5 上午 09:55:00,2179,45,0.5,32.8,27.9,8.46,318,--,8.2,107.1,1.5,1.4,0.018,--,3.0,2.9,<4.0,0.02,--,--,--,--,1.41,--,--
南化水庫,臺南市,南化水庫二,乙,2018/10/5 上午 10:00:00,2179,--,13.8,32.8,26.3,8.32,312,--,6.7,85.5,--,1.0,0.019,--,4.8,3.6,<4.0,<0.01,--,--,--,--,1.34,--,--
南化水庫,臺南市,南化水庫二,乙,2018/9/18 上午 09:45:00,2179,49,0.5,30.4,30.8,8.50,299,--,7.5,100.3,1.0,2.1,0.024,--,7.2,5.4,<4.0,<0.01,--,--,--,--,1.24,--,--
南化水庫,臺南市,南化水庫二,乙,2018/9/18 上午 09:50:00,2179,--,12.9,30.4,25.3,8.02,258,--,6.5,78.3,--,0.5,0.030,--,37,27.2,<4.0,<0.01,--,--,--,--,1.17,--,--
南化水庫,臺南市,南化水庫二,甲,2018/8/20 上午 10:37:00,2179,45,0.5,30.4,30.0,8.36,379,--,6.3,84.0,1.2,1.6,0.014,--,6.7,5.8,7.9,0.01,--,--,--,--,2.04,--,--
南化水庫,臺南市,南化水庫二,甲,2018/8/20 上午 10:45:00,2179,--,13.7,30.4,26.7,8.13,376,--,5.0,62.9,--,0.4,0.018,--,19,18.6,6.1,<0.01,--,--,--,--,1.66,--,--
南化水庫,臺南市,南化水庫二,甲,2018/7/20 下午 02:15:00,2179,50,0.5,33.8,30.8,8.50,408,--,5.9,81.7,0.9,2.0,0.025,--,12,9.6,4.9,<0.01,--,--,--,--,1.60,--,--
南化水庫,臺南市,南化水庫二,甲,2018/7/20 下午 02:20:00,2179,--,13.5,33.8,26.7,7.95,406,--,3.6,46.5,--,1.3,0.048,--,19,14.9,5.3,<0.01,--,--,--,--,1.36,--,--
南化水庫,臺南市,南化水庫二,甲,2018/6/4 上午 10:02:00,2179,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
南化水庫,臺南市,南化水庫二,甲,2018/6/4 上午 10:02:00,2179,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
南化水庫,臺南市,南化水庫二,甲,2018/5/7 上午 09:58:00,2179,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫二,甲,2018/5/7 上午 09:58:00,2179,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫二,甲,2018/4/18 下午 02:00:00,2179,55,0.5,30.5,27.9,8.40,410,--,8.6,110.8,0.6,2.4,0.047,--,21,21.4,<4.0,0.02,--,--,--,--,1.42,--,--
南化水庫,臺南市,南化水庫二,甲,2018/4/18 下午 02:05:00,2179,--,1.3,30.5,27.6,8.38,402,--,8.6,109.2,--,2.9,0.034,--,20,20.6,<4.0,0.02,--,--,--,--,1.30,--,--
南化水庫,臺南市,南化水庫二,甲,2018/3/7 上午 10:50:00,2179,46,0.5,26.1,24.6,8.12,365,--,8.3,100.3,1.1,1.0,0.021,--,6.5,6.0,4.8,<0.01,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫二,甲,2018/3/7 上午 10:55:00,2179,--,6.1,26.1,23.8,8.09,360,--,8.3,98.9,--,1.0,0.025,--,8.4,8.5,4.6,<0.01,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫二,甲,2018/2/7 下午 01:43:00,2179,40,0.5,19.3,19.4,8.42,368,--,8.0,88.6,1.6,0.8,0.011,--,4.4,4.1,<4.0,0.01,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫二,甲,2018/2/7 下午 01:48:00,2179,--,9.0,19.3,19.1,8.43,367,--,7.7,84.5,--,0.9,0.012,--,5.3,6.0,<4.0,<0.01,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫二,甲,2018/1/8 下午 02:40:00,2179,46,0.5,24.0,22.8,8.34,372,--,8.0,92.6,1.5,2.3,0.017,--,4.4,5.2,<4.0,0.01,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫二,甲,2018/1/8 下午 02:45:00,2179,--,10.5,24.0,22.6,8.30,367,--,7.9,92.1,--,1.8,0.013,--,4.1,4.6,<4.0,<0.01,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫三,乙,2018/12/17 上午 10:02:00,2180,49,0.5,20.4,23.8,8.38,356,--,8.0,95.9,1.0,1.9,0.023,--,5.8,4.7,4.7,<0.01,--,--,--,--,1.94,--,--
南化水庫,臺南市,南化水庫三,乙,2018/11/5 上午 10:00:00,2180,48,0.5,31.4,26.8,8.41,401,--,7.2,90.6,1.1,2.1,0.019,--,5.3,6.2,5.1,<0.01,--,--,--,--,1.96,--,--
南化水庫,臺南市,南化水庫三,乙,2018/10/5 上午 09:45:00,2180,45,0.5,32.4,28.5,8.39,348,--,7.5,99.1,1.2,1.4,0.017,--,5.8,3.2,<4.0,0.01,--,--,--,--,1.44,--,--
南化水庫,臺南市,南化水庫三,乙,2018/9/18 上午 09:30:00,2180,48,0.5,30.1,29.4,8.14,356,--,7.7,100.8,0.9,1.3,0.025,--,8.2,7.0,<4.0,<0.01,--,--,--,--,1.42,--,--
南化水庫,臺南市,南化水庫三,甲,2018/8/20 上午 10:18:00,2180,48,0.5,29.4,29.6,8.33,382,--,6.2,82.5,1.0,2.0,0.021,--,9.4,7.4,5.3,<0.01,--,--,--,--,1.56,--,--
南化水庫,臺南市,南化水庫三,甲,2018/7/20 下午 01:55:00,2180,53,0.5,34.1,30.2,8.26,415,--,5.5,72.8,0.6,1.2,0.042,--,17,13.4,6.3,<0.01,--,--,--,--,1.49,--,--
南化水庫,臺南市,南化水庫三,甲,2018/6/4 上午 10:02:00,2180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
南化水庫,臺南市,南化水庫三,甲,2018/5/7 上午 09:58:00,2180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
南化水庫,臺南市,南化水庫三,甲,2018/4/18 下午 01:57:00,2180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
南化水庫,臺南市,南化水庫三,甲,2018/3/7 上午 10:35:00,2180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
南化水庫,臺南市,南化水庫三,甲,2018/2/7 下午 01:30:00,2180,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
南化水庫,臺南市,南化水庫三,甲,2018/1/8 下午 02:25:00,2180,50,0.5,23.7,23.0,8.36,371,--,8.4,98.6,1.2,3.9,0.021,--,5.6,6.0,<4.0,0.01,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2018/12/18 上午 09:30:00,2181,49,0.5,24.9,23.4,8.00,550,--,8.7,102.7,1.4,4.1,0.021,--,4.2,5.0,<4.0,0.04,--,--,--,--,1.20,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2018/11/13 上午 09:38:00,2181,46,0.5,28.7,27.1,8.08,515,--,6.9,87.1,1.6,1.8,0.021,--,3.6,3.8,<4.0,0.02,--,--,--,--,1.39,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2018/10/11 上午 09:30:00,2181,43,0.5,28.1,28.8,7.84,464,--,7.1,92.2,1.3,1.1,0.014,--,1.9,5.5,<4.0,0.03,--,--,--,--,1.11,--,--
澄清湖水庫,高雄市,澄清湖水庫一,乙,2018/9/19 上午 10:14:00,2181,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
澄清湖水庫,高雄市,澄清湖水庫一,甲,2018/8/8 上午 09:50:00,2181,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫一,甲,2018/7/24 上午 09:55:00,2181,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
澄清湖水庫,高雄市,澄清湖水庫一,甲,2018/6/4 上午 10:00:00,2181,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
澄清湖水庫,高雄市,澄清湖水庫一,甲,2018/5/3 上午 09:45:00,2181,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫一,甲,2018/4/16 上午 09:42:00,2181,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
澄清湖水庫,高雄市,澄清湖水庫一,甲,2018/3/16 上午 09:48:00,2181,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
澄清湖水庫,高雄市,澄清湖水庫一,甲,2018/2/6 上午 10:20:00,2181,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
澄清湖水庫,高雄市,澄清湖水庫一,甲,2018/1/16 上午 09:36:00,2181,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
澄清湖水庫,高雄市,澄清湖水庫二,乙,2018/12/18 上午 09:45:00,2182,49,0.5,25.0,23.4,8.06,546,--,8.7,101.9,1.3,3.4,0.022,--,5.0,5.4,<4.0,0.06,--,--,--,--,1.29,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2018/12/18 上午 09:50:00,2182,--,3.0,25.0,22.6,8.05,550,--,8.6,100.3,--,3.9,0.021,--,4.7,5.0,<4.0,0.07,--,--,--,--,1.28,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2018/11/13 上午 09:50:00,2182,47,0.5,29.4,27.3,8.14,509,--,7.2,90.6,1.8,2.6,0.021,--,2.8,2.8,<4.0,<0.01,--,--,--,--,1.29,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2018/11/13 上午 09:57:00,2182,--,2.7,29.4,27.2,8.10,507,--,7.0,87.6,--,2.6,0.025,--,4.2,4.6,<4.0,<0.01,--,--,--,--,1.23,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2018/10/11 上午 09:46:00,2182,43,0.5,28.9,28.8,7.90,461,--,7.3,94.2,1.4,1.4,0.012,--,1.6,3.2,<4.0,<0.01,--,--,--,--,1.10,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2018/10/11 上午 09:51:00,2182,--,2.9,28.9,28.7,7.94,463,--,7.1,92.1,--,1.3,0.017,--,2.8,10.2,<4.0,0.02,--,--,--,--,1.08,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2018/9/19 上午 10:25:00,2182,48,0.5,32.5,30.8,8.03,398,--,7.5,100.9,1.5,3.5,0.020,--,4.2,3.3,<4.0,0.02,--,--,--,--,0.95,--,--
澄清湖水庫,高雄市,澄清湖水庫二,乙,2018/9/19 上午 10:30:00,2182,--,3.0,32.5,29.4,8.04,415,--,7.0,92.0,--,3.4,0.034,--,5.4,8.9,<4.0,0.04,--,--,--,--,0.81,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/8/8 上午 09:57:00,2182,53,0.5,33.6,31.3,8.41,403,--,7.5,102.0,1.2,7.4,0.027,--,5.4,6.0,6.2,0.03,--,--,--,--,1.79,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/8/8 上午 10:02:00,2182,--,3.1,33.6,30.9,8.34,404,--,7.2,96.5,--,4.0,0.016,--,29,23.5,5.2,0.02,--,--,--,--,1.64,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/7/24 上午 10:00:00,2182,48,0.5,29.5,30.9,8.41,445,--,7.8,103.2,1.4,1.8,0.029,--,5.5,14.0,4.4,0.04,--,--,--,--,1.37,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/7/24 上午 10:05:00,2182,--,3.2,29.5,29.8,7.93,412,--,5.9,78.1,--,3.5,0.032,--,20,10.2,5.7,0.02,--,--,--,--,1.84,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/6/4 上午 10:10:00,2182,51,0.5,34.8,33.3,8.14,581,--,8.2,114.9,1.6,5.8,0.029,--,4.7,5.4,6.2,<0.01,--,--,--,--,1.62,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/6/4 上午 10:16:00,2182,--,3.2,34.8,33.1,8.02,588,--,8.2,113.6,--,7.5,0.041,--,4.4,5.1,5.3,<0.01,--,--,--,--,1.71,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/5/3 上午 09:50:00,2182,58,0.5,29.5,31.7,8.22,583,--,8.1,109.6,0.6,9.6,0.031,--,12,11.2,6.6,<0.01,--,--,--,--,1.08,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/5/3 上午 09:57:00,2182,--,3.3,29.5,31.4,8.22,580,--,8.0,108.2,--,11.2,0.034,--,10,11.0,6.4,<0.01,--,--,--,--,1.07,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/4/16 上午 09:47:00,2182,57,0.5,29.0,28.5,8.07,605,--,10.1,130.5,0.9,6.7,0.050,--,8.9,9.9,5.0,0.04,--,--,--,--,1.71,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/4/16 上午 09:55:00,2182,--,2.6,29.0,28.3,7.98,610,--,9.5,122.4,--,9.2,0.063,--,14,14.7,5.2,0.03,--,--,--,--,1.85,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/3/16 上午 10:07:00,2182,65,0.5,26.2,24.6,8.25,548,--,14.4,173.1,0.6,21.4,0.071,--,19,18.4,5.0,<0.01,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/3/16 上午 10:17:00,2182,--,3.2,26.2,24.0,8.22,538,--,12.3,146.1,--,18.7,0.054,--,16,15.9,4.4,0.04,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/2/6 上午 10:25:00,2182,55,0.5,18.0,17.5,8.26,555,--,9.1,94.0,0.8,4.2,0.040,--,9.2,8.9,<4.0,0.03,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/2/6 上午 10:38:00,2182,--,3.6,18.0,17.5,8.30,558,--,8.8,91.1,--,4.3,0.045,--,12,10.6,<4.0,0.03,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/1/16 上午 09:45:00,2182,53,0.5,20.8,19.4,8.18,577,--,8.9,96.6,1.1,8.1,0.025,--,14,14.5,<4.0,<0.01,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫二,甲,2018/1/16 上午 10:00:00,2182,--,4.5,20.8,19.3,8.17,552,--,8.9,96.1,--,5.7,0.023,--,15,16.2,<4.0,<0.01,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2018/12/18 上午 10:08:00,2183,49,0.5,25.3,24.1,8.08,555,--,8.5,101.5,1.5,3.6,0.022,--,4.6,3.0,<4.0,0.03,--,--,--,--,1.34,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2018/11/13 上午 10:10:00,2183,46,0.5,29.8,27.4,8.17,509,--,7.4,93.9,2.1,2.7,0.020,--,2.6,2.2,<4.0,0.02,--,--,--,--,1.20,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2018/10/11 上午 10:34:00,2183,40,0.5,30.1,28.9,7.97,460,--,7.5,97.5,1.8,1.1,0.010,--,1.3,1.9,<4.0,<0.01,--,--,--,--,0.92,--,--
澄清湖水庫,高雄市,澄清湖水庫三,乙,2018/9/19 上午 11:42:00,2183,53,0.5,32.6,31.1,8.26,401,--,7.7,104.1,0.9,4.6,0.027,--,6.8,6.2,<4.0,0.07,--,--,--,--,0.99,--,--
澄清湖水庫,高雄市,澄清湖水庫三,甲,2018/8/8 上午 10:27:00,2183,54,0.5,34.1,31.3,8.54,399,--,7.6,103.6,0.4,7.8,0.011,--,28,21.0,5.7,0.02,--,--,--,--,1.48,--,--
澄清湖水庫,高雄市,澄清湖水庫三,甲,2018/7/24 上午 10:35:00,2183,54,0.5,29.5,30.9,8.38,409,--,8.2,111.0,1.0,4.8,0.038,--,7.3,6.0,6.1,0.03,--,--,--,--,1.59,--,--
澄清湖水庫,高雄市,澄清湖水庫三,甲,2018/6/4 上午 10:48:00,2183,55,0.5,35.9,32.9,8.14,576,--,8.2,114.9,1.2,7.5,0.043,--,5.4,5.1,8.8,<0.01,--,--,--,--,1.41,--,--
澄清湖水庫,高雄市,澄清湖水庫三,甲,2018/5/3 上午 10:22:00,2183,63,0.5,30.0,31.5,8.24,586,--,8.0,108.5,0.5,10.7,0.076,--,17,16.3,6.0,<0.01,--,--,--,--,1.04,--,--
澄清湖水庫,高雄市,澄清湖水庫三,甲,2018/4/16 上午 10:18:00,2183,65,0.5,29.2,28.6,8.18,612,--,9.3,120.5,0.6,16.6,0.086,--,21,21.5,5.8,0.02,--,--,--,--,2.14,--,--
澄清湖水庫,高雄市,澄清湖水庫三,甲,2018/3/16 上午 10:50:00,2183,64,0.5,26.8,24.7,8.18,548,--,10.7,128.4,0.6,14.1,0.077,--,55,54.2,5.7,0.04,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫三,甲,2018/2/6 上午 11:07:00,2183,56,0.5,17.9,17.3,8.28,556,--,9.1,93.9,0.6,7.1,0.023,--,40,54.5,9.5,0.03,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫三,甲,2018/1/16 上午 10:28:00,2183,53,0.5,23.4,20.8,8.18,554,--,8.7,96.5,1.1,5.9,0.028,--,17,15.8,<4.0,<0.01,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2018/12/18 上午 10:23:00,2184,51,0.5,25.2,24.3,8.02,561,--,8.5,102.0,1.1,3.3,0.025,--,5.4,5.8,4.1,0.03,--,--,--,--,1.26,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2018/11/13 上午 10:20:00,2184,54,0.5,30.5,27.5,8.16,512,--,7.2,91.2,0.8,3.6,0.032,--,6.7,6.4,<4.0,0.02,--,--,--,--,1.07,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2018/10/11 上午 10:15:00,2184,42,0.5,29.6,28.6,7.98,464,--,7.4,95.6,1.5,1.4,0.011,--,2.2,3.2,<4.0,0.02,--,--,--,--,1.01,--,--
澄清湖水庫,高雄市,澄清湖水庫四,乙,2018/9/19 上午 11:16:00,2184,48,0.5,32.6,30.4,8.19,404,--,7.7,103.0,1.2,3.7,0.014,--,5.3,4.5,<4.0,0.02,--,--,--,--,1.00,--,--
澄清湖水庫,高雄市,澄清湖水庫四,甲,2018/8/8 上午 10:15:00,2184,52,0.5,34.0,31.0,8.38,402,--,7.6,102.7,0.6,7.7,0.011,--,22,16.7,5.2,0.04,--,--,--,--,1.45,--,--
澄清湖水庫,高雄市,澄清湖水庫四,甲,2018/7/24 上午 10:25:00,2184,53,0.5,29.4,30.9,8.43,409,--,8.5,114.9,1.5,6.1,0.041,--,6.8,5.4,5.3,<0.01,--,--,--,--,1.39,--,--
澄清湖水庫,高雄市,澄清湖水庫四,甲,2018/6/4 上午 10:36:00,2184,54,0.5,35.8,32.8,8.13,585,--,8.2,114.5,1.1,6.9,0.032,--,3.8,4.8,7.7,<0.01,--,--,--,--,1.56,--,--
澄清湖水庫,高雄市,澄清湖水庫四,甲,2018/5/3 上午 10:08:00,2184,55,0.5,29.8,31.5,8.20,581,--,8.0,109.0,0.7,4.1,0.034,--,9.0,9.3,4.9,<0.01,--,--,--,--,1.07,--,--
澄清湖水庫,高雄市,澄清湖水庫四,甲,2018/4/16 上午 10:05:00,2184,60,0.5,29.2,28.6,8.13,608,--,9.7,125.6,0.8,10.0,0.063,--,12,13.2,5.8,0.03,--,--,--,--,1.64,--,--
澄清湖水庫,高雄市,澄清湖水庫四,甲,2018/3/16 上午 10:32:00,2184,60,0.5,26.8,24.0,8.22,547,--,11.7,138.1,0.6,11.0,0.043,--,17,15.8,4.3,<0.01,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫四,甲,2018/2/6 上午 10:50:00,2184,57,0.5,17.8,17.8,8.34,554,--,9.7,101.1,0.7,7.3,0.039,--,13,14.8,<4.0,0.04,--,--,--,--,--,--,--
澄清湖水庫,高雄市,澄清湖水庫四,甲,2018/1/16 上午 10:13:00,2184,51,0.5,22.0,19.4,8.16,558,--,8.7,94.1,1.2,5.0,0.024,--,12,12.2,<4.0,0.01,--,--,--,--,--,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2018/12/6 上午 10:40:00,2185,75,0.5,32.6,27.1,8.11,599,--,10.4,130.9,0.8,25.9,0.681,--,11,13.4,16.5,0.18,--,--,--,--,3.33,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2018/11/12 上午 10:34:00,2185,80,0.5,30.4,28.2,8.28,560,--,10.8,138.1,0.3,38.3,0.641,--,25,39.2,43.1,0.36,--,--,--,--,4.33,--,--
鳳山水庫,高雄市,鳳山水庫一,乙,2018/10/12 上午 10:20:00,2185,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
